A B $log(f)$
2.559879530285797955e-01 2.587647135874206583e+01 -2.087990747250981549e+00
4.938704588252846861e-01 1.675283047151371818e+01 -1.977989639753738871e+00
6.240468493348867440e-01 1.167305036349412006e+01 -1.948136007032987393e+00
4.425749785131358749e-01 1.864956492598548721e+01 -2.497348689796678123e+00
2.394205396977397982e-01 2.660705182715169315e+01 -1.838146473740193798e+00
4.911775409741263587e-01 1.689489437541198669e+01 -1.454862819153104780e+00
5.576033643714968235e-01 1.425409481279254464e+01 -1.777485468813633673e+00
5.768872147343113710e-01 1.350656598606210679e+01 -1.930034405530456354e+00
5.082777422062392247e-01 1.604732747412151639e+01 -1.234828003069345925e+00
4.609368142283791769e-01 1.798959074722510110e+01 -2.202292865120484500e+00
4.676281801489032830e-01 1.771514895745792018e+01 -2.123936400640104694e+00
5.082657502927432347e-01 1.607078367996947321e+01 -2.143484436729289122e+00
5.014221242782141985e-01 1.633709178813575846e+01 -2.208147504296555930e+00
4.468466065989300517e-01 1.852161800329093211e+01 -1.793687762665607366e+00
2.706387689381468675e-01 2.524559602259954261e+01 -1.359348748199529666e+00
3.135835326616724927e-01 2.368801112731266301e+01 -2.011417906325002392e+00
3.636518377480264519e-01 2.177888153434338392e+01 -2.285928614403625048e+00
7.510394325630045387e-01 6.783817373101982184e+00 -1.479439130229566857e+00
4.189637665145191647e-01 1.961159268055265414e+01 -1.690852208568603743e+00
3.290287688918152043e-01 2.322351527307402819e+01 -1.729921352746531582e+00
6.379666624048212498e-01 1.109726664978140320e+01 -1.803205185829128254e+00
4.813412377942647424e-01 1.713752962402740820e+01 -2.513749605473315718e+00
5.847158328544068695e-01 1.306803774170020205e+01 -1.614426703784141992e+00
8.240507351924186707e-01 3.951067366914898571e+00 -1.236107686211104451e+00
3.791224736851344090e-01 2.112435013490455304e+01 -1.327875717470432093e+00
2.634511395536858203e-01 2.562581631318455777e+01 -1.898931578949172305e+00
4.705089075817276978e-01 1.759769938421354141e+01 -2.076790201087287180e+00
1.761137699607324691e-01 2.892839590888333134e+01 -2.006776294072095013e+00
4.114193339062950372e-01 1.994259970890102807e+01 -1.969175426163760179e+00
2.432152593140717300e-01 2.630045691728861357e+01 -1.611101592534341265e+00
5.409080678525413077e-01 1.487878737951088226e+01 -2.398063308670165483e+00
4.259870530896758822e-01 1.948096716254512728e+01 -1.656298597064775890e+00
3.886241098705660590e-01 2.073421192544795133e+01 -1.429493620444912239e+00
3.735460897615965337e-01 2.074273910107018537e+01 -6.264603362786136387e-01
3.195629479239450177e-01 2.342950222997934162e+01 -2.315551664933122034e+00
6.328992853024839604e-01 1.129549667854011119e+01 -1.361937958573507856e+00
1.691065804441027609e-01 2.930131941192090039e+01 -1.702943597354263261e+00
5.879534343177468259e-01 1.300372115898989023e+01 -2.089285519571115302e+00
1.470033490945041876e-01 3.005762638350957161e+01 -1.965809414429939395e+00
3.845772787151169325e-01 2.092114840023459976e+01 -1.942319136433125593e+00
5.081716821909250115e-01 1.616919098827322898e+01 -1.804756183482874476e+00
4.143743510684032572e-01 1.979624920362157070e+01 -2.344077260227707349e+00
5.634407210754055484e-01 1.396866216333799571e+01 -2.215381016725577190e+00
5.569961689559015383e-01 1.429016889617354735e+01 -1.985478355214716828e+00
4.275278564876288101e-01 1.922906162357690363e+01 -1.807272160929638716e+00
5.472905116233235390e-01 1.448144132151731611e+01 -1.161343020485334776e+00
5.138107645245995059e-01 1.600549116057543841e+01 -1.600681993141529702e+00
4.787857800307815381e-01 1.728330315431286834e+01 -1.269070495576414714e+00
5.359037781969728798e-01 1.506806649920741137e+01 -1.878287991180640049e+00
4.638166725123760159e-01 1.789465263400220607e+01 -2.589819686361535034e+00
3.062350437769278955e-01 2.401336745115372651e+01 -1.840300130457853456e+00
4.280532352774564231e-01 1.929856751083877953e+01 -1.860280752532467829e+00
7.452018469130408107e-01 7.003369408766033644e+00 -2.184226438240800761e+00
2.732909599480404239e-01 2.515151399047751113e+01 -1.772018117350281585e+00
4.220953410990109234e-01 1.937194616518331713e+01 -1.571843544606558396e+00
3.558746036379663025e-01 2.205393900572872923e+01 -2.425214743711570975e+00
3.596404282338738767e-01 2.193899309448023871e+01 -1.808773209191180342e+00
5.050915676322080827e-01 1.616265956215316635e+01 -2.036232167660197767e+00
6.242043870263778160e-01 1.173340372765625972e+01 -1.751425244638165069e+00
5.129506926832121394e-01 1.605230552928331633e+01 -2.294366285785534032e+00
6.109710912995165444e-01 1.218684065637524583e+01 -1.943830520792307226e+00
4.122342058718651003e-01 1.998980431413430381e+01 -1.483712639675957234e+00
4.864353228475533086e-01 1.697226694668843550e+01 -2.299151431558494885e+00
5.011549207107268700e-01 1.642103509001020711e+01 -2.011917639955576931e+00
5.149793194610357006e-01 1.585169735590647377e+01 -2.012911792180610782e+00
6.076092740457657015e-01 1.227793172986381620e+01 -1.682392293702012154e+00
5.878275970850665999e-01 1.278521207827534312e+01 -1.288105034602953225e+00
2.121636027253774870e-01 2.751043474775927677e+01 -1.677035515239108321e+00
4.085876969695529937e-01 2.003523860313804050e+01 -2.303717904156755480e+00
7.705625738724037888e-01 6.089631654791119786e+00 -1.706173063891208486e+00
2.728245175911574449e-01 2.520191055487134690e+01 -2.089893228853346940e+00
4.660126539995523842e-01 1.765180978179894566e+01 -2.119742945362784958e+00
4.363713653728211739e-01 1.902096284567566897e+01 -1.433678099998402899e+00
2.193924303400471842e-01 2.705693558244315966e+01 -1.121577949019812337e+00
4.889822758633481925e-01 1.681874793104834964e+01 -1.718046768055875972e+00
6.392735763000345628e-01 1.107655430161926091e+01 -2.041845816043476702e+00
4.811517546672146040e-01 1.720001339449440536e+01 -2.510460316036318140e+00
6.027045627601310684e-01 1.208627847199738881e+01 -1.509221057742280436e-01
4.114193339062950372e-01 1.994259970890102807e+01 -1.969175426163760179e+00
3.585739439154096431e-01 2.194557338702608718e+01 -1.895876642533483647e+00
3.754134286928252351e-01 2.129864256576713188e+01 -1.537276928352461880e+00
3.165070790647899202e-01 2.350248203192617780e+01 -2.026046762728936912e+00
3.569476841155214686e-01 2.180263949927633860e+01 -1.219498893743050871e+00
4.396333943975747616e-01 1.882968922402034906e+01 -1.910786071717176071e+00
4.942214657431147629e-01 1.662528444127286775e+01 -2.333771957324746182e+00
3.810322835406214637e-01 2.096699557362011035e+01 -2.067849294636756596e+00
5.325675481406015876e-01 1.529435393278474464e+01 -1.495995708511683731e+00
5.796851988850129089e-01 1.335006517862293407e+01 -2.333147572916624668e+00
4.623788330891454024e-01 1.797274031271521011e+01 -1.564224887218786719e+00
2.723854725567420587e-01 2.526497341822468456e+01 -1.782702016078737017e+00
6.087940006407563942e-01 1.226716892233037015e+01 -1.943005984673693121e+00
4.629548942446568560e-01 1.787723413667809069e+01 -2.288786719858656227e+00
3.830334164567652522e-01 2.098580319672742434e+01 -2.476118628503451546e+00
8.294158871854246939e-01 3.586408645669308726e+00 -1.496505646478917484e+00
3.869700295468589957e-01 2.088090251315365009e+01 -1.937874421099140321e+00
5.605022402411421467e-01 1.423011256202031660e+01 -1.753733732304098680e+00
4.671770094627110126e-01 1.775612974801322252e+01 -2.598401392249622077e+00
4.039903946702523285e-01 2.011287681737882593e+01 -1.598147098876525618e+00
5.157167291911086693e-01 1.580264500430217822e+01 -2.186274065899404206e+00
-4.515163101620167652e-02 3.751299737061660267e+01 -1.174028917614931444e+00
4.168481372184640321e-01 1.967117648511766248e+01 -1.412398186260590549e+00
3.072516570742465092e-01 2.383594354425555650e+01 -1.991291143088428583e+00
3.245523678769934861e-01 2.352890799325116689e+01 -1.468819324835113349e+00
3.825927645975308877e-01 2.104023566897866004e+01 -2.306914757822289275e+00
4.759465251006673725e-01 1.749322108974524781e+01 -1.466046944995381907e+00
4.636173539651338160e-01 1.785073824297565181e+01 -2.223469062293156107e+00
4.780646335308382788e-01 1.736844981241134889e+01 -1.995766108972269137e+00
4.975441809143283933e-01 1.650080034582674671e+01 -2.082719898536002034e+00
4.391268509876482540e-01 1.877447064030150869e+01 -2.243419353876858757e+00
4.848105694110120822e-01 1.706886267052799155e+01 -2.357654005942321440e+00
5.213596555858721615e-01 1.560087113044906459e+01 -2.129261290485104929e+00
6.175555716725895650e-01 1.185269881335059239e+01 -1.754498037540473732e+00
6.400093762638920936e-01 1.104686556946236919e+01 -1.847970819732903891e+00
5.234908264979054593e-01 1.557310697567153568e+01 -2.346372225728935668e+00
5.497578676964813837e-01 1.453642970291880232e+01 -1.843803968075633293e+00
2.517954039255858589e-01 2.605228422445694036e+01 -2.182055667864145398e+00
6.116368526308573195e-01 1.220552334401389061e+01 -4.831187330837174443e-01
3.901129419115374475e-01 2.067122270615735147e+01 -2.048340066192641196e+00
3.613206351392523885e-01 2.194461195600447923e+01 -1.397582584823053864e+00
3.903214235848899705e-01 2.071728165664728749e+01 -2.074788328548341276e+00
6.204764863906575556e-01 1.186427289478216096e+01 -1.311108570760413983e+00
4.954152566094904842e-01 1.658177955122607017e+01 -2.092449414192632418e+00
4.823082159845721861e-01 1.716837903660719178e+01 -2.453668667483381860e+00
5.765454604552839868e-01 1.344855957098771881e+01 -1.860452049852741041e+00
4.996876850471672071e-01 1.652300302538772314e+01 -2.442242352661557980e+00
3.677450534374422375e-01 2.156845595589448550e+01 -2.337130128042872457e+00
5.729098674322301576e-01 1.363215976948686148e+01 -2.297178731289440279e+00
2.883169842926207593e-01 2.460381902153746125e+01 -2.124201593576731995e+00
2.919172484858734151e-01 2.450852335236371005e+01 -2.093626469495468712e+00
4.593771161560553651e-01 1.797315756119510155e+01 -2.373587671421066858e+00
2.909995436901109400e-01 2.452644511072060141e+01 -1.813452197306764546e+00
2.705378552685751004e-01 2.530941758348510007e+01 -1.874168706911664373e+00
3.553957018778515220e-01 2.207111532506910834e+01 -2.862845570189799460e+00
5.059016974010770440e-01 1.628773103678676648e+01 -2.059585983964332456e+00
5.636882529820415044e-01 1.414257343929587307e+01 -1.652898947905663718e+00
3.442368853052144573e-01 2.251091786123162564e+01 -1.926201385102316976e+00
4.912108885245185519e-01 1.679465226017200052e+01 -1.201588506748374030e+00
1.205106425313928753e-01 3.127686027805913227e+01 -1.360287969661900576e+00
3.408895560486442378e-01 2.253066521288427282e+01 -2.176338547534370171e+00
2.049795540817704875e-01 2.785663478291417050e+01 -1.349835442639076177e+00
7.755187161900032322e-01 5.821266060685530874e+00 -1.749162195604728964e+00
5.026167237948122590e-01 1.634731929049276999e+01 -1.739805854701669929e+00
6.898435786192003150e-01 9.162594958665735589e+00 -1.064121524385571504e+00
5.633687098358457490e-01 1.396381968031715104e+01 -2.241903235439613340e+00
3.386995687210472283e-01 2.270292490438217214e+01 -1.679886111889228317e+00
5.935936277677420492e-01 1.278160056229800290e+01 -2.460961459962506481e+00
6.654311992008121734e-01 1.008228575087684220e+01 -2.097081603350080314e+00
4.615337807348058874e-01 1.797871470204712097e+01 -2.441680707457157595e+00
4.516329512092589482e-01 1.819722554000839665e+01 -1.973972789768886571e+00
6.321518210064009935e-01 1.122615708868289630e+01 -1.496075979548548318e+00
2.909995436901109400e-01 2.452644511072060141e+01 -1.813452197306764546e+00
1.022557871087856896e+00 -3.605576114816322786e+00 -1.497150412438911005e+00
4.138663590533564474e-01 1.976403644105906210e+01 -2.216746635871257531e+00
6.630043564681820101e-01 9.977174184078627661e+00 -1.518046432671313895e+00
3.320619758216345474e-01 2.304640452265807227e+01 -1.776313804691790565e+00
5.141795979148717777e-01 1.589417518602683543e+01 -1.952757714952547019e+00
2.640676855153536451e-01 2.565064993864355358e+01 -1.655112765879561465e+00
-7.571681258427886974e-02 3.897892708122174099e+01 -1.292860815293780163e+00
5.811494900436287026e-01 1.331299546924497434e+01 -2.296645671342616879e+00
4.441871624741740021e-01 1.869783415149156269e+01 -2.075527386160647580e+00
5.561142257321023408e-01 1.426891460444256410e+01 -2.590186139553576794e+00
3.904542695639907635e-01 2.072153115708631788e+01 -1.716154235964786778e+00
5.386675740482633756e-01 1.496911444091472987e+01 -2.404206525736198863e+00
5.661226533235215186e-01 1.384082339566941044e+01 -2.083018599549043337e+00
3.809837525111454681e-01 2.103739003855707779e+01 -2.010864630070660297e+00
3.202906135485221739e-01 2.346030581265043224e+01 -2.341252387880750518e+00
4.362403411085047367e-01 1.900723766754822464e+01 -2.274604531449959666e+00
5.196968013966056787e-01 1.573437268525636767e+01 -2.416286222670029460e+00
4.253775897264233663e-01 1.939749730019330087e+01 -2.290309980750846464e+00
6.126422439227674488e-01 1.218698495777157831e+01 -2.307045956750486404e+00
2.696933768892506578e-01 2.533977233586654165e+01 -1.740218413062432745e+00
6.964296388460020637e-01 8.877992996424111993e+00 -1.746680620608128010e+00
3.362277796930790430e-01 2.302191257385513268e+01 -1.594913399441663771e+00
4.400720520898531163e-01 1.873182111278119066e+01 -1.633155110141137456e+00
4.446963336450515669e-01 1.854133647976378541e+01 -2.175246999424198080e+00
8.384278244158061000e-02 3.260088109039497795e+01 -1.178271864712177930e+00
6.396852239439319021e-01 1.095621085280274798e+01 -1.073256534912777838e+00
4.952200347525952395e-01 1.660225413964663943e+01 -2.050062678282601247e+00
4.130078006719486439e-01 1.963172284300956250e+01 -1.839091343420651725e+00
3.425103422315913804e-01 2.251827637200733534e+01 -1.915719115191961919e+00
3.945880164074839769e-01 2.054368483071652918e+01 -2.297637410918787815e+00
3.941155004176160048e-01 2.049878399902926418e+01 -1.701590273732174197e+00
4.008219932249073025e-01 2.014215749979743464e+01 -1.549589339943850064e+00
6.446473697289452076e-01 1.086574386844457507e+01 -2.167764363152709706e+00
2.559879530285797955e-01 2.587647135874206583e+01 -2.087990747250981549e+00
8.458925043500276075e-01 3.005463594742110445e+00 -1.503969156020769304e+00
3.398919091658854086e-01 2.276836682461657801e+01 -1.752536922544820186e+00
5.082863732671594192e-01 1.601954709775048968e+01 -1.852643653294087756e+00
4.114762287754576420e-01 1.988734940579851695e+01 -2.280005031250553316e+00
4.593124252272566821e-01 1.796022071059537950e+01 -1.757535222057736490e+00
2.130117497746208954e-01 2.756802317784607226e+01 -1.546693519767872615e+00
5.971156330419606917e-01 1.272272162411265128e+01 -1.981717581030705944e+00
6.213589083179087424e-01 1.181247151163379527e+01 -2.145164728631391071e+00
7.046723730131461139e-01 8.621474567920742516e+00 -7.998506175072570556e-01
5.590140552208282543e-01 1.419249425732943592e+01 -1.960202432366452641e+00
4.841771409455439823e-01 1.697774548981237785e+01 -2.001643791000650374e+00
4.563293437066278102e-01 1.804746607824363025e+01 -1.994447138010322362e+00
4.113321569934829114e-01 1.976339463698514010e+01 -1.825507175699232931e+00
3.604729880053234581e-01 2.189406911846649706e+01 -1.735597072886822190e+00
8.253007376859127220e-01 3.980949330199464953e+00 -1.232703922916194017e+00
2.694881500770751614e-01 2.534285754350200648e+01 -1.717935603445807757e+00
4.638040647336794109e-01 1.794348284368577851e+01 -1.987606113023810295e+00
4.494630074220289373e-01 1.826231644382069419e+01 -1.849384778884131109e+00
3.777431018025367848e-01 2.106624554257244597e+01 -1.712208515451663970e+00
6.143225224912853832e-01 1.199308762178194598e+01 -2.010146114669546513e+00
4.609113000004860794e-01 1.800917037876850202e+01 -2.204467639527035061e+00
2.314282670550955601e-01 2.693812784745271927e+01 -1.308749007003470410e+00
7.767400441556286950e-01 5.800768839004831534e+00 -7.662607988751943822e-01
3.932791355454519078e-01 2.056496798871171450e+01 -2.173424612798264377e+00
4.444846918131428737e-01 1.864410337599575485e+01 -2.787825043075352838e+00
3.303695204472916203e-01 2.302585914049785032e+01 -1.646314848656553309e+00
5.135106958963842061e-01 1.591476599947930026e+01 -2.507445155320962904e+00
3.134008733411022263e-01 2.355444644958911482e+01 -1.845265716162039382e+00
6.365015868737184945e-01 1.118428568441763105e+01 -1.754618823939352978e+00
