logz logzerr logvol nlive logl logwt insert_order
-1.807896992771227360e+08 2.448417627582212910e+06 -3.800000000000002820e-01 4.000000000000000000e+02 -1.789304478405430019e+08 -1.789304542132572830e+08 1.074999999999999956e+00
-1.789304542132572830e+08 1.417985744845646434e+06 -3.825000000000002842e-01 4.000000000000000000e+02 -1.773888004186212122e+08 -1.773888067938354909e+08 3.850000000000000089e-01
-1.773888067938354909e+08 1.033428648571497062e+06 -3.850000000000002864e-01 4.000000000000000000e+02 -1.761329936179761887e+08 -1.761329999956904650e+08 1.530000000000000027e+00
-1.761329999956904650e+08 1.307101705999276834e+06 -3.875000000000002887e-01 4.000000000000000000e+02 -1.743433189920025170e+08 -1.743433253722167909e+08 1.739999999999999991e+00
-1.743433253722167909e+08 1.197721389696219470e+06 -3.900000000000002909e-01 4.000000000000000000e+02 -1.723833427361105084e+08 -1.723833491188248098e+08 1.280000000000000027e+00
-1.723833491188248098e+08 1.620981914971663849e+06 -3.925000000000002931e-01 4.000000000000000000e+02 -1.687896045491033196e+08 -1.687896109343176186e+08 1.675000000000000044e+00
-1.687896109343176186e+08 2.931810555372589733e+06 -3.950000000000002953e-01 4.000000000000000000e+02 -1.682387936153632402e+08 -1.682388000030775368e+08 1.080000000000000071e+00
-1.682388000030775368e+08 2.173296504369135015e+06 -3.975000000000002975e-01 4.000000000000000000e+02 -1.681410221373397708e+08 -1.681410285275540650e+08 1.100000000000000006e-01
-1.681410285275540650e+08 2.201889336607150733e+06 -4.000000000000002998e-01 4.000000000000000000e+02 -1.673372584005650282e+08 -1.673372647932793200e+08 1.129999999999999893e+00
-1.673372647932793200e+08 2.378685606505084317e+06 -4.025000000000003020e-01 4.000000000000000000e+02 -1.660526243851470053e+08 -1.660526307803612947e+08 1.300000000000000044e+00
-1.660526307803612947e+08 4.787540410046430770e+05 -4.050000000000003042e-01 4.000000000000000000e+02 -1.649249746545181870e+08 -1.649249810522324741e+08 1.114999999999999991e+00
-1.649249810522324741e+08 7.547165815762728453e+05 -4.075000000000003064e-01 4.000000000000000000e+02 -1.646070780208677649e+08 -1.646070844210820496e+08 1.574999999999999956e+00
-1.646070844210820496e+08 1.184727213308260107e+05 -4.100000000000003086e-01 4.000000000000000000e+02 -1.629508425959952474e+08 -1.629508489987095296e+08 1.215000000000000080e+00
-1.629508489987095296e+08 7.667258076037203427e+05 -4.125000000000003109e-01 4.000000000000000000e+02 -1.624285440200536549e+08 -1.624285504252679348e+08 4.249999999999999889e-01
-1.624285504252679348e+08 1.443550670871238108e+05 -4.150000000000003131e-01 4.000000000000000000e+02 -1.613198419453781843e+08 -1.613198483530924618e+08 1.969999999999999973e+00
-1.613198483530924618e+08 4.800831171349820215e+05 -4.175000000000003153e-01 4.000000000000000000e+02 -1.598034930980041027e+08 -1.598034995082183778e+08 4.849999999999999867e-01
-1.598034995082183778e+08 5.651096356536234962e+05 -4.200000000000003175e-01 4.000000000000000000e+02 -1.564985751923408508e+08 -1.564985816050551236e+08 1.885000000000000009e+00
-1.564985816050551236e+08 1.971091609784803353e+06 -4.225000000000003197e-01 4.000000000000000000e+02 -1.552853163184208274e+08 -1.552853227336351275e+08 1.909999999999999920e+00
-1.552853227336351275e+08 2.204458957097894978e+06 -4.250000000000003220e-01 4.000000000000000000e+02 -1.497729646298354268e+08 -1.497729710475497246e+08 1.885000000000000009e+00
-1.497729710475497246e+08 3.637338835499359295e+06 -4.275000000000003242e-01 4.000000000000000000e+02 -1.489884943313517570e+08 -1.489885007515660524e+08 5.849999999999999645e-01
-1.489885007515660524e+08 1.734133276860608719e+06 -4.300000000000003264e-01 4.000000000000000000e+02 -1.464532147423299253e+08 -1.464532211650442183e+08 1.844999999999999973e+00
-1.464532211650442183e+08 1.102708947537484346e+06 -4.325000000000003286e-01 4.000000000000000000e+02 -1.456928117524017692e+08 -1.456928181776160598e+08 1.700000000000000122e-01
-1.456928181776160598e+08 3.292638976300907671e+05 -4.350000000000003308e-01 4.000000000000000000e+02 -1.455186214123670459e+08 -1.455186278400813341e+08 1.950000000000000067e-01
-1.455186278400813341e+08 3.483016407132402528e+05 -4.375000000000003331e-01 4.000000000000000000e+02 -1.435257067604981959e+08 -1.435257131907124817e+08 4.949999999999999956e-01
-1.435257131907124817e+08 1.101431367778473534e+06 -4.400000000000003353e-01 4.000000000000000000e+02 -1.422300230145915151e+08 -1.422300294473057985e+08 6.400000000000000133e-01
-1.422300294473057985e+08 1.345339872402863577e+06 -4.425000000000003375e-01 4.000000000000000000e+02 -1.417171672164921761e+08 -1.417171736517064571e+08 7.950000000000000400e-01
-1.417171736517064571e+08 5.067286362450856250e+05 -4.450000000000003397e-01 4.000000000000000000e+02 -1.414158153086913824e+08 -1.414158217464056611e+08 1.544999999999999929e+00
-1.414158217464056611e+08 5.957954856095298892e+05 -4.475000000000003419e-01 4.000000000000000000e+02 -1.363604364411076903e+08 -1.363604428813219666e+08 5.849999999999999645e-01
-1.363604428813219666e+08 2.847731041516731028e+06 -4.500000000000003442e-01 4.000000000000000000e+02 -1.340220892864122540e+08 -1.340220957291265428e+08 1.205000000000000071e+00
-1.340220957291265428e+08 8.714506911773220636e+05 -4.525000000000003464e-01 4.000000000000000000e+02 -1.335566106679134071e+08 -1.335566171131276935e+08 1.294999999999999929e+00
-1.335566171131276935e+08 7.500376103568946710e+05 -4.550000000000003486e-01 4.000000000000000000e+02 -1.327186017538542002e+08 -1.327186082015684843e+08 1.489999999999999991e+00
-1.327186082015684843e+08 5.715841877065490698e+05 -4.575000000000003508e-01 4.000000000000000000e+02 -1.305976466091262549e+08 -1.305976530593405366e+08 3.350000000000000200e-01
-1.305976530593405366e+08 9.184002431002134690e+05 -4.600000000000003531e-01 4.000000000000000000e+02 -1.301800999238196313e+08 -1.301801063765339106e+08 1.945000000000000062e+00
-1.301801063765339106e+08 8.728845895105480449e+05 -4.625000000000003553e-01 4.000000000000000000e+02 -1.300651536478681564e+08 -1.300651601030824482e+08 1.629999999999999893e+00
-1.300651601030824482e+08 7.171106438424182124e+05 -4.650000000000003575e-01 4.000000000000000000e+02 -1.291142419432802498e+08 -1.291142484009945393e+08 1.580000000000000071e+00
-1.291142484009945393e+08 4.292041748746139347e+05 -4.675000000000003597e-01 4.000000000000000000e+02 -1.288848623173952103e+08 -1.288848687776094973e+08 2.300000000000000100e-01
-1.288848687776094973e+08 1.081306267476881912e+05 -4.700000000000003619e-01 4.000000000000000000e+02 -1.270779499276924282e+08 -1.270779563904067129e+08 1.104999999999999982e+00
-1.270779563904067129e+08 8.173135770484439563e+05 -4.725000000000003642e-01 4.000000000000000000e+02 -1.270481887416523695e+08 -1.270481952068666518e+08 1.350000000000000089e+00
-1.270481952068666518e+08 1.467236566478033274e+04 -4.750000000000003664e-01 4.000000000000000000e+02 -1.263148123675798625e+08 -1.263148188352941424e+08 1.844999999999999973e+00
-1.263148188352941424e+08 3.742768869893235969e+05 -4.775000000000003686e-01 4.000000000000000000e+02 -1.257258330703048855e+08 -1.257258395405191779e+08 1.530000000000000027e+00
-1.257258395405191779e+08 4.070809547312516952e+05 -4.800000000000003708e-01 4.000000000000000000e+02 -1.244662555046833754e+08 -1.244662619773976654e+08 6.199999999999999956e-01
-1.244662619773976654e+08 6.793325957797077717e+05 -4.825000000000003730e-01 4.000000000000000000e+02 -1.233708106736278385e+08 -1.233708171488421261e+08 1.504999999999999893e+00
-1.233708171488421261e+08 9.707857959194796858e+05 -4.850000000000003753e-01 4.000000000000000000e+02 -1.226853663377981931e+08 -1.226853728155124784e+08 7.049999999999999600e-01
-1.226853728155124784e+08 6.617649147846568376e+05 -4.875000000000003775e-01 4.000000000000000000e+02 -1.225435710694767684e+08 -1.225435775496910512e+08 4.450000000000000067e-01
-1.225435775496910512e+08 6.139941573330452229e+04 -4.900000000000003797e-01 4.000000000000000000e+02 -1.191327760320394933e+08 -1.191327825147537738e+08 9.000000000000000222e-01
-1.191327825147537738e+08 1.633891611573492642e+06 -4.925000000000003819e-01 4.000000000000000000e+02 -1.173635349332598895e+08 -1.173635414184741825e+08 1.804999999999999938e+00
-1.173635414184741825e+08 2.251188291558083147e+06 -4.950000000000003841e-01 4.000000000000000000e+02 -1.167788025311315507e+08 -1.167788090188458413e+08 1.080000000000000071e+00
-1.167788090188458413e+08 2.123782561657019425e+06 -4.975000000000003864e-01 4.000000000000000000e+02 -1.162930012283172756e+08 -1.162930077185315639e+08 6.450000000000000178e-01
-1.162930077185315639e+08 1.727566750210194848e+06 -5.000000000000003331e-01 4.000000000000000000e+02 -1.159855630233049393e+08 -1.159855695160192251e+08 9.549999999999999600e-01
-1.159855695160192251e+08 1.787257273653859040e+06 -5.025000000000002798e-01 4.000000000000000000e+02 -1.156834491652438939e+08 -1.156834556604581773e+08 6.099999999999999867e-01
-1.156834556604581773e+08 2.312176723065740080e+05 -5.050000000000002265e-01 4.000000000000000000e+02 -1.138983884796265364e+08 -1.138983949773408175e+08 1.799999999999999933e-01
-1.138983949773408175e+08 9.384039109388934448e+05 -5.075000000000001732e-01 4.000000000000000000e+02 -1.110342189519304931e+08 -1.110342254521447867e+08 2.999999999999999889e-02
-1.110342254521447867e+08 1.912231095972806681e+06 -5.100000000000001199e-01 4.000000000000000000e+02 -1.099382947338522524e+08 -1.099383012365665436e+08 3.750000000000000000e-01
-1.099383012365665436e+08 5.402985008072768105e+05 -5.125000000000000666e-01 4.000000000000000000e+02 -1.098432225689007789e+08 -1.098432290741150677e+08 8.900000000000000133e-01
-1.098432290741150677e+08 3.543095839552408870e+04 -5.150000000000000133e-01 4.000000000000000000e+02 -1.078736797452399582e+08 -1.078736862529542446e+08 1.060000000000000053e+00
-1.078736862529542446e+08 9.399554090969498502e+05 -5.174999999999999600e-01 4.000000000000000000e+02 -1.075722850455882251e+08 -1.075722915558025092e+08 1.320000000000000062e+00
-1.075722915558025092e+08 6.184359122338341549e+05 -5.199999999999999067e-01 4.000000000000000000e+02 -1.075074497779223174e+08 -1.075074562906365991e+08 1.125000000000000000e+00
-1.075074562906365991e+08 1.337654509214306017e+05 -5.224999999999998535e-01 4.000000000000000000e+02 -1.047250428163434863e+08 -1.047250493315577656e+08 1.650000000000000078e-01
-1.047250493315577656e+08 1.269546179005946498e+06 -5.249999999999998002e-01 4.000000000000000000e+02 -1.023833129382295907e+08 -1.023833194559438825e+08 3.099999999999999978e-01
-1.023833194559438825e+08 1.997831329304941464e+06 -5.274999999999997469e-01 4.000000000000000000e+02 -1.009406566660093963e+08 -1.009406631862236857e+08 1.499999999999999944e-02
-1.009406631862236857e+08 2.342419850289376453e+06 -5.299999999999996936e-01 4.000000000000000000e+02 -1.007168114212809503e+08 -1.007168179439952374e+08 8.000000000000000444e-01
-1.007168179439952374e+08 1.984523558366863988e+06 -5.324999999999996403e-01 4.000000000000000000e+02 -1.003960575549571365e+08 -1.003960640801714212e+08 3.250000000000000111e-01
-1.003960640801714212e+08 5.271703629640414147e+05 -5.349999999999995870e-01 4.000000000000000000e+02 -1.003516497830651999e+08 -1.003516563107794821e+08 6.750000000000000444e-01
-1.003516563107794821e+08 5.568532700762408786e+05 -5.374999999999995337e-01 4.000000000000000000e+02 -9.986155900148119032e+07 -9.986156553169547021e+07 5.899999999999999689e-01
-9.986156553169547021e+07 2.507688310823606153e+05 -5.399999999999994804e-01 4.000000000000000000e+02 -9.950353224931535125e+07 -9.950353878202964365e+07 1.709999999999999964e+00
-9.950353878202964365e+07 3.690189763474363135e+05 -5.424999999999994271e-01 4.000000000000000000e+02 -9.802660312457467616e+07 -9.802660965978896618e+07 9.350000000000000533e-01
-9.802660965978896618e+07 7.966326357346147997e+05 -5.449999999999993738e-01 4.000000000000000000e+02 -9.752018523614199460e+07 -9.752019177385628223e+07 9.549999999999999600e-01
-9.752019177385628223e+07 7.868850481477653375e+05 -5.474999999999993205e-01 4.000000000000000000e+02 -9.507230454708623886e+07 -9.507231108730052412e+07 1.564999999999999947e+00
-9.507231108730052412e+07 6.765584601374254562e+05 -5.499999999999992673e-01 4.000000000000000000e+02 -9.438356306200972199e+07 -9.438356960472400486e+07 5.999999999999999778e-01
-9.438356960472400486e+07 3.246756394935537828e+05 -5.524999999999992140e-01 4.000000000000000000e+02 -9.403769328831031919e+07 -9.403769983352459967e+07 5.000000000000000278e-02
-9.403769983352459967e+07 3.855768864629219752e+05 -5.549999999999991607e-01 4.000000000000000000e+02 -9.334406315769754350e+07 -9.334406970541183650e+07 8.850000000000000089e-01
-9.334406970541183650e+07 5.117148031561335083e+05 -5.574999999999991074e-01 4.000000000000000000e+02 -9.312344380671526492e+07 -9.312345035692955554e+07 6.250000000000000000e-01
-9.312345035692955554e+07 5.586054825338379014e+05 -5.599999999999990541e-01 4.000000000000000000e+02 -9.237553926688334346e+07 -9.237554581959763169e+07 1.100000000000000006e-01
-9.237554581959763169e+07 7.591992480541857658e+05 -5.624999999999990008e-01 4.000000000000000000e+02 -8.905344683219356835e+07 -8.905345338740785420e+07 1.799999999999999933e-01
-8.905345338740785420e+07 1.734604662801126018e+06 -5.649999999999989475e-01 4.000000000000000000e+02 -8.899893914602163434e+07 -8.899894570373591781e+07 1.625000000000000000e+00
-8.899894570373591781e+07 1.454413473022375256e+06 -5.674999999999988942e-01 4.000000000000000000e+02 -8.898089434476269782e+07 -8.898090090497697890e+07 1.929999999999999938e+00
-8.898090090497697890e+07 1.463081887695631711e+06 -5.699999999999988409e-01 4.000000000000000000e+02 -8.695352643777373433e+07 -8.695353300048802793e+07 1.264999999999999902e+00
-8.695353300048802793e+07 9.599777546149112750e+05 -5.724999999999987876e-01 4.000000000000000000e+02 -8.623150600696425140e+07 -8.623151257217854261e+07 8.649999999999999911e-01
-8.623151257217854261e+07 1.028005434889349504e+06 -5.749999999999987343e-01 4.000000000000000000e+02 -8.272894733927294612e+07 -8.272895390698723495e+07 1.330000000000000071e+00
-8.272895390698723495e+07 1.726784618375426391e+06 -5.774999999999986811e-01 4.000000000000000000e+02 -8.082921577041089535e+07 -8.082922234062518179e+07 1.330000000000000071e+00
-8.082922234062518179e+07 2.306556353398968931e+06 -5.799999999999986278e-01 4.000000000000000000e+02 -8.067280333826035261e+07 -8.067280991097463667e+07 3.649999999999999911e-01
-8.067280991097463667e+07 1.584262481682120590e+06 -5.824999999999985745e-01 4.000000000000000000e+02 -8.053306328318479657e+07 -8.053306985839907825e+07 1.870000000000000107e+00
-8.053306985839907825e+07 9.348784620288733277e+04 -5.849999999999985212e-01 4.000000000000000000e+02 -7.890244586175598204e+07 -7.890245243947026134e+07 1.395000000000000018e+00
-7.890245243947026134e+07 7.520699075876569841e+05 -5.874999999999984679e-01 4.000000000000000000e+02 -7.867488452019017935e+07 -7.867489110040447116e+07 3.599999999999999867e-01
-7.867489110040447116e+07 7.235125420268467860e+05 -5.899999999999984146e-01 4.000000000000000000e+02 -7.827453145424288511e+07 -7.827453803695717454e+07 7.449999999999999956e-01
-7.827453803695717454e+07 6.135576309373693075e+05 -5.924999999999983613e-01 4.000000000000000000e+02 -7.810139195424018800e+07 -7.810139853945447505e+07 1.774999999999999911e+00
-7.810139853945447505e+07 6.839840586174193304e+05 -5.949999999999983080e-01 4.000000000000000000e+02 -7.795226538260403275e+07 -7.795227197031831741e+07 1.310000000000000053e+00
-7.795227197031831741e+07 7.079462577039331663e+05 -5.974999999999982547e-01 4.000000000000000000e+02 -7.669294936099189520e+07 -7.669295595120617747e+07 1.379999999999999893e+00
-7.669295595120617747e+07 3.480562537052461994e+05 -5.999999999999982014e-01 4.000000000000000000e+02 -7.641817221579363942e+07 -7.641817880850791931e+07 1.790000000000000036e+00
-7.641817880850791931e+07 1.373889720938017417e+05 -6.024999999999981481e-01 4.000000000000000000e+02 -7.593586859071639180e+07 -7.593587518593068421e+07 2.000000000000000042e-02
-7.593587518593068421e+07 3.477151046215902315e+05 -6.049999999999980949e-01 4.000000000000000000e+02 -7.542749143545642495e+07 -7.542749803317071497e+07 1.814999999999999947e+00
-7.542749803317071497e+07 5.081067913640057668e+05 -6.074999999999980416e-01 4.000000000000000000e+02 -7.518582189759445190e+07 -7.518582849780873954e+07 3.850000000000000089e-01
-7.518582849780873954e+07 5.575496111974830274e+05 -6.099999999999979883e-01 4.000000000000000000e+02 -7.478995683469520509e+07 -7.478996343740949035e+07 1.260000000000000009e+00
-7.478996343740949035e+07 3.255429898757902556e+05 -6.124999999999979350e-01 4.000000000000000000e+02 -7.403102301522943377e+07 -7.403102962044371665e+07 9.849999999999999867e-01
-7.403102962044371665e+07 5.720412092776163481e+05 -6.149999999999978817e-01 4.000000000000000000e+02 -7.374080381707242131e+07 -7.374081042478670180e+07 7.700000000000000178e-01
-7.374081042478670180e+07 6.487283660772562725e+05 -6.174999999999978284e-01 4.000000000000000000e+02 -7.293834402832034230e+07 -7.293835063853463531e+07 1.250000000000000000e+00
-7.293835063853463531e+07 4.699195401993171545e+05 -6.199999999999977751e-01 4.000000000000000000e+02 -7.292407863566884398e+07 -7.292408524838313460e+07 1.504999999999999893e+00
-7.292408524838313460e+07 3.623052649594205432e+05 -6.224999999999977218e-01 4.000000000000000000e+02 -7.258128353961914778e+07 -7.258129015483343601e+07 1.705000000000000071e+00
-7.258129015483343601e+07 9.474346354716613132e+04 -6.249999999999976685e-01 4.000000000000000000e+02 -7.220495291579672694e+07 -7.220495953351101279e+07 1.400000000000000133e-01
-7.220495953351101279e+07 1.774042233416689851e+05 -6.274999999999976152e-01 4.000000000000000000e+02 -7.202176104585701227e+07 -7.202176766607129574e+07 1.725000000000000089e+00
